Date,Holiday,Business_Day,Precio_Oil,Precio_bolsa,Precio_escasez,Demanda_real,Capacidad_embalse,Irradiacion,Temperatura,Month_sin,Month_cos,Day_sin,Day_cos
2023-01-18,0.0,1.0,0.23692845694532982,0.06481556585205353,0.41547114327311574,0.8708742037186661,0.9693212556333481,0.23940894232151846,0.351483700773415,0.75,0.9330127018922194,0.25703717769432943,0.060416341979928345
2023-01-19,0.0,1.0,0.25159624847050055,0.058675506574581565,0.41547114327311574,0.8773358606266253,0.9693212556333481,0.37398668157213033,0.36518598436431987,0.75,0.9330127018922194,0.17389520547362908,0.11835923182057961
2023-01-20,0.0,1.0,0.2685073059191203,0.06186101490981165,0.41547114327311574,0.876762683262545,0.9693212556333481,0.3709705942047552,0.37397344949087047,0.75,0.9330127018922194,0.10410400185652458,0.19187389186646892
2023-01-21,0.0,0.0,0.2685073059191203,0.04503092693597738,0.41547114327311574,0.8175598082320854,0.9693212556333481,0.38322486320238436,0.3775152867693267,0.75,0.9330127018922194,0.05052082691921883,0.27795062329771136
2023-01-22,0.0,0.0,0.2685073059191203,0.04169213035712713,0.41547114327311574,0.7433100281039945,0.9693212556333481,0.30463771527240147,0.3781723919352095,0.75,0.9330127018922194,0.015339382139400726,0.3730654346159251
2023-01-23,0.0,1.0,0.2738568348977872,0.06206568556293174,0.41547114327311574,0.8738689828828814,0.9693212556333481,0.30872690184027396,0.38660946522942313,0.75,0.9330127018922194,0.0,0.4733243142702276
2023-01-24,0.0,1.0,0.2481449182173625,0.0649833576983227,0.41547114327311574,0.8947895463937472,0.9693212556333481,0.3310663101471647,0.38698917979991526,0.75,0.9330127018922194,0.005130676608104845,0.5746226519476535
2023-01-25,0.0,1.0,0.24849011707006996,0.07620700527280273,0.41547114327311574,0.8930834887702155,0.9693212556333481,0.38990978237740836,0.383031378088138,0.75,0.9330127018922194,0.03052136146055051,0.6728132818016387
2023-01-26,0.0,1.0,0.2633305080215944,0.10575117387459346,0.41547114327311574,0.9004018815983232,0.9693212556333481,0.4103997897080026,0.39857448664642,0.75,0.9330127018922194,0.07513255693619891,0.7638762679090525
2023-01-27,0.0,1.0,0.24037965554368035,0.11700752873694051,0.41547114327311574,0.8992955245230607,0.9693212556333481,0.4569474220800326,0.3975132517163034,0.75,0.9330127018922194,0.1371378754506844,0.8440834809192108
2023-01-28,0.0,0.0,0.24037965554368035,0.12549127660851955,0.41547114327311574,0.8459333544568604,0.9693212556333481,1.0,1.0,0.75,0.9330127018922194,0.21399881197870807,0.9101512281075304
2023-01-29,0.0,0.0,0.24037965554368035,0.1489887934322896,0.41547114327311574,0.7467258013015853,0.9693212556333481,0.3883532932321525,0.38001542241245806,0.75,0.9330127018922194,0.3025686707480362,0.9593746881414906
2023-01-30,0.0,1.0,0.20966354039208368,0.19721920956635663,0.41547114327311574,0.8729714917472919,0.9693212556333481,0.4366193985720521,0.39828847988762645,0.75,0.9330127018922194,0.3992213913341355,0.9897386467837903
